          x  Sw_0         p_0      Sw_1         p_1      Sw_2         p_2      Sw_3         p_3      Sw_4          p_4   C_0            C_1            C_2            C_3            C_4 
151   755.0  0.251  180.704548  0.251000  180.704548  0.251000  180.704548  0.471450  203.221723  0.474867   240.878873   0.0   0.000000e+00  1.286844e-169   2.447136e-07   1.677641e+00
152   760.0  0.251  179.978827  0.251000  179.978827  0.251000  179.978827  0.471437  201.901189  0.474227   239.543034   0.0   0.000000e+00  7.466792e-176   1.352546e-07   1.261757e+00
153   765.0  0.251  179.253106  0.251000  179.253106  0.251000  179.253106  0.471423  200.580615  0.473732   238.211625   0.0   0.000000e+00  4.332970e-182   7.420924e-08   9.427043e-01
154   770.0  0.251  178.527385  0.251000  178.527385  0.251000  178.527385  0.471409  199.259999  0.473352   236.883603   0.0   0.000000e+00  2.516719e-188   4.041800e-08   6.997377e-01
155   775.0  0.251  177.801664  0.251000  177.801664  0.251000  177.801664  0.471395  197.939342  0.473063   235.558150   0.0   0.000000e+00  1.463732e-194   2.185246e-08   5.160442e-01
156   780.0  0.251  177.075943  0.251000  177.075943  0.251000  177.075943  0.471381  196.618642  0.472843   234.234631   0.0   0.000000e+00  8.524269e-201   1.172816e-08   3.781445e-01
157   785.0  0.251  176.350222  0.251000  176.350222  0.251000  176.350222  0.471366  195.297900  0.472677   232.912555   0.0   0.000000e+00  4.968926e-207   6.248237e-09   2.753417e-01
158   790.0  0.251  175.624501  0.251000  175.624501  0.251000  175.624501  0.471352  193.977114  0.472553   231.591547   0.0   0.000000e+00  2.897627e-213   3.304260e-09   1.992280e-01
159   795.0  0.251  174.898779  0.251000  174.898779  0.251000  174.898779  0.471337  192.656285  0.472459   230.271324   0.0   0.000000e+00  1.689522e-219   1.734478e-09   1.432555e-01
160   800.0  0.251  174.173058  0.251000  174.173058  0.251000  174.173058  0.471322  191.335411  0.472390   228.951670   0.0   0.000000e+00  9.845942e-226   9.037049e-10   1.023696e-01
161   805.0  0.251  173.447337  0.251000  173.447337  0.251000  173.447337  0.471307  190.014493  0.472337   227.632425   0.0   0.000000e+00  5.733883e-232   4.673371e-10   7.270171e-02
162   810.0  0.251  172.721616  0.251000  172.721616  0.251000  172.721616  0.471292  188.693529  0.472297   226.313472   0.0   0.000000e+00  3.337025e-238   2.398601e-10   5.131515e-02
163   815.0  0.251  171.995895  0.251000  171.995895  0.251000  171.995895  0.471276  187.372519  0.472267   224.994723   0.0   0.000000e+00  1.941246e-244   1.221754e-10   3.599869e-02
164   820.0  0.251  171.270174  0.251000  171.270174  0.251000  171.270174  0.471260  186.051463  0.472244   223.676114   0.0   0.000000e+00  1.129111e-250   6.175550e-11   2.510034e-02
165   825.0  0.251  170.544453  0.251000  170.544453  0.251000  170.544453  0.471244  184.730359  0.472225   222.357598   0.0   0.000000e+00  6.568172e-257   3.097395e-11   1.739545e-02
166   830.0  0.251  169.818732  0.251000  169.818732  0.251000  169.818732  0.471228  183.409208  0.472210   221.039142   0.0   0.000000e+00  3.821955e-263   1.541351e-11   1.198301e-02
167   835.0  0.251  169.093011  0.251000  169.093011  0.251000  169.093011  0.471212  182.088009  0.472197   219.720722   0.0   0.000000e+00  2.224797e-269   7.609174e-12   8.205037e-03
168   840.0  0.251  168.367290  0.251000  168.367290  0.251000  168.367290  0.471195  180.766760  0.472187   218.402320   0.0   0.000000e+00  1.295509e-275   3.725983e-12   5.584573e-03
169   845.0  0.251  167.641569  0.251000  167.641569  0.251000  167.641569  0.471179  179.445462  0.472177   217.083926   0.0   0.000000e+00  7.545416e-282   1.809405e-12   3.778368e-03
170   850.0  0.251  166.915848  0.251000  166.915848  0.251000  166.915848  0.471161  178.124113  0.472169   215.765529   0.0   0.000000e+00  4.394942e-288   8.712282e-13   2.541167e-03
171   855.0  0.251  166.190127  0.251000  166.190127  0.251000  166.190127  0.471144  176.802714  0.472160   214.447125   0.0   0.000000e+00  2.559712e-294   4.158342e-13   1.698974e-03
172   860.0  0.251  165.464405  0.251000  165.464405  0.251000  165.464405  0.471127  175.481263  0.472153   213.128709   0.0   0.000000e+00  1.490594e-300   1.966841e-13   1.129208e-03
173   865.0  0.251  164.738684  0.251000  164.738684  0.251000  164.738684  0.471109  174.159759  0.472145   211.810277   0.0   0.000000e+00  8.678547e-307   9.215507e-14   7.461137e-04
174   870.0  0.251  164.012963  0.251000  164.012963  0.251000  164.012963  0.471091  172.838202  0.472138   210.491829   0.0   0.000000e+00  5.052043e-313   4.275373e-14   4.901047e-04
175   875.0  0.251  163.287242  0.251000  163.287242  0.251000  163.287242  0.471072  171.516590  0.472131   209.173362   0.0   0.000000e+00  2.940778e-319   1.962868e-14   3.200626e-04
176   880.0  0.251  162.561521  0.251000  162.561521  0.251000  162.561521  0.471053  170.194923  0.472123   207.854875   0.0   0.000000e+00   0.000000e+00   8.911819e-15   2.078032e-04
177   885.0  0.251  161.835800  0.251000  161.835800  0.251000  161.835800  0.471032  168.873195  0.472116   206.536369   0.0   0.000000e+00   0.000000e+00   3.997735e-15   1.341375e-04
178   890.0  0.251  161.110079  0.251000  161.110079  0.251000  161.110079  0.471008  167.551402  0.472109   205.217841   0.0   0.000000e+00   0.000000e+00   1.769848e-15   8.608701e-05
179   895.0  0.251  160.384358  0.251000  160.384358  0.251000  160.384358  0.470977  166.229527  0.472102   203.899292   0.0   0.000000e+00   0.000000e+00   7.721063e-16   5.493174e-05
180   900.0  0.251  159.658637  0.251000  159.658637  0.251000  159.658637  0.470929  164.907533  0.472094   202.580722   0.0   0.000000e+00   0.000000e+00   3.312496e-16   3.485107e-05
181   905.0  0.251  158.932916  0.251000  158.932916  0.251000  158.932916  0.470838  163.585329  0.472087   201.262129   0.0   0.000000e+00   0.000000e+00   1.393642e-16   2.198491e-05
182   910.0  0.251  158.207195  0.251000  158.207195  0.251000  158.207195  0.470642  162.262694  0.472079   199.943515   0.0   0.000000e+00   0.000000e+00   5.726939e-17   1.378978e-05
183   915.0  0.251  157.481474  0.251000  157.481474  0.251000  157.481474  0.470188  160.939084  0.472072   198.624878   0.0   0.000000e+00   0.000000e+00   2.284980e-17   8.600481e-06
184   920.0  0.251  156.755753  0.251000  156.755753  0.251000  156.755753  0.469085  159.613163  0.472064   197.306219   0.0   0.000000e+00   0.000000e+00   8.769903e-18   5.333704e-06
185   925.0  0.251  156.030031  0.251000  156.030031  0.251000  156.030031  0.466330  158.281687  0.472057   195.987537   0.0   0.000000e+00   0.000000e+00   3.188163e-18   3.289152e-06
186   930.0  0.251  155.304310  0.251000  155.304310  0.251000  155.304310  0.459142  156.937093  0.472049   194.668832   0.0   0.000000e+00   0.000000e+00   1.067052e-18   2.016952e-06
187   935.0  0.251  154.578589  0.251000  154.578589  0.251000  154.578589  0.438734  155.566718  0.472042   193.350105   0.0   0.000000e+00   0.000000e+00   3.090197e-19   1.229906e-06
188   940.0  0.251  153.852868  0.251000  153.852868  0.251000  153.852868  0.375772  154.229170  0.472034   192.031353   0.0   0.000000e+00   0.000000e+00   6.365384e-20   7.457965e-07
189   945.0  0.251  153.127147  0.251000  153.127147  0.251000  153.127147  0.274469  153.175114  0.472026   190.712579   0.0   0.000000e+00   0.000000e+00   3.419838e-21   4.497262e-07
190   950.0  0.251  152.401426  0.251000  152.401426  0.251000  152.401426  0.251241  152.401846  0.472018   189.393781   0.0   0.000000e+00   0.000000e+00   1.828644e-24   2.696886e-07
191   955.0  0.251  151.675705  0.251000  151.675705  0.251000  151.675705  0.251000  151.675705  0.472010   188.074958   0.0   0.000000e+00   0.000000e+00   1.728341e-30   1.608314e-07
192   960.0  0.251  150.949984  0.251000  150.949984  0.251000  150.949984  0.251000  150.949984  0.472002   186.756112   0.0   0.000000e+00   0.000000e+00   1.050334e-36   9.538482e-08
193   965.0  0.251  150.224263  0.251000  150.224263  0.251000  150.224263  0.251000  150.224263  0.471994   185.437242   0.0   0.000000e+00   0.000000e+00   6.266850e-43   5.625935e-08
194   970.0  0.251  149.498542  0.251000  149.498542  0.251000  149.498542  0.251000  149.498542  0.471986   184.118347   0.0   0.000000e+00   0.000000e+00   3.661779e-49   3.300072e-08
195   975.0  0.251  148.772821  0.251000  148.772821  0.251000  148.772821  0.251000  148.772821  0.471978   182.799428   0.0   0.000000e+00   0.000000e+00   2.100832e-55   1.925180e-08
196   980.0  0.251  148.047100  0.251000  148.047100  0.251000  148.047100  0.251000  148.047100  0.471970   181.480484   0.0   0.000000e+00   0.000000e+00   1.190945e-61   1.116977e-08
197   985.0  0.251  147.321379  0.251000  147.321379  0.251000  147.321379  0.251000  147.321379  0.471961   180.161515   0.0   0.000000e+00   0.000000e+00   6.725578e-68   6.445368e-09
198   990.0  0.251  146.595657  0.251000  146.595657  0.251000  146.595657  0.251000  146.595657  0.471953   178.842521   0.0   0.000000e+00   0.000000e+00   3.813564e-74   3.699022e-09
199   995.0  0.251  145.869936  0.251000  145.869936  0.251000  145.869936  0.251000  145.869936  0.471944   177.523501   0.0   0.000000e+00   0.000000e+00   2.183315e-80   2.111382e-09
200  1000.0  0.251  145.144215  0.251000  145.144215  0.251000  145.144215  0.251000  145.144215  0.471936   176.204455   0.0   0.000000e+00   0.000000e+00   1.264478e-86   1.198648e-09
201  1005.0  0.251  144.418494  0.251000  144.418494  0.251000  144.418494  0.251000  144.418494  0.471927   174.885384   0.0   0.000000e+00   0.000000e+00   7.395064e-93   6.768090e-10
202  1010.0  0.251  143.692773  0.251000  143.692773  0.251000  143.692773  0.251000  143.692773  0.471918   173.566287   0.0   0.000000e+00   0.000000e+00   4.348995e-99   3.800963e-10
203  1015.0  0.251  142.967052  0.251000  142.967052  0.251000  142.967052  0.251000  142.967052  0.471910   172.247163   0.0   0.000000e+00   0.000000e+00  2.559598e-105   2.123135e-10
204  1020.0  0.251  142.241331  0.251000  142.241331  0.251000  142.241331  0.251000  142.241331  0.471901   170.928013   0.0   0.000000e+00   0.000000e+00  1.501746e-111   1.179563e-10
205  1025.0  0.251  141.515610  0.251000  141.515610  0.251000  141.515610  0.251000  141.515610  0.471892   169.608836   0.0   0.000000e+00   0.000000e+00  8.764009e-118   6.518181e-11
206  1030.0  0.251  140.789889  0.251000  140.789889  0.251000  140.789889  0.251000  140.789889  0.471883   168.289632   0.0   0.000000e+00   0.000000e+00  5.085396e-124   3.582578e-11
207  1035.0  0.251  140.064168  0.251000  140.064168  0.251000  140.064168  0.251000  140.064168  0.471874   166.970401   0.0   0.000000e+00   0.000000e+00  2.937352e-130   1.958530e-11
208  1040.0  0.251  139.338447  0.251000  139.338447  0.251000  139.338447  0.251000  139.338447  0.471865   165.651143   0.0   0.000000e+00   0.000000e+00  1.692390e-136   1.064955e-11
209  1045.0  0.251  138.612726  0.251000  138.612726  0.251000  138.612726  0.251000  138.612726  0.471855   164.331856   0.0   0.000000e+00   0.000000e+00  9.749332e-143   5.759677e-12
210  1050.0  0.251  137.887005  0.251000  137.887005  0.251000  137.887005  0.251000  137.887005  0.471846   163.012542   0.0   0.000000e+00   0.000000e+00  5.626367e-149   3.098354e-12
211  1055.0  0.251  137.161283  0.251000  137.161283  0.251000  137.161283  0.251000  137.161283  0.471837   161.693200   0.0   0.000000e+00   0.000000e+00  3.256432e-155   1.657786e-12
212  1060.0  0.251  136.435562  0.251000  136.435562  0.251000  136.435562  0.251000  136.435562  0.471827   160.373829   0.0   0.000000e+00   0.000000e+00  1.890449e-161   8.822428e-13
213  1065.0  0.251  135.709841  0.251000  135.709841  0.251000  135.709841  0.251000  135.709841  0.471817   159.054430   0.0   0.000000e+00   0.000000e+00  1.099968e-167   4.669896e-13
214  1070.0  0.251  134.984120  0.251000  134.984120  0.251000  134.984120  0.251000  134.984120  0.471808   157.735001   0.0   0.000000e+00   0.000000e+00  6.407199e-174   2.458564e-13
215  1075.0  0.251  134.258399  0.251000  134.258399  0.251000  134.258399  0.251000  134.258399  0.471798   156.415543   0.0   0.000000e+00   0.000000e+00  3.731564e-180   1.287378e-13
216  1080.0  0.251  133.532678  0.251000  133.532678  0.251000  133.532678  0.251000  133.532678  0.471788   155.096056   0.0   0.000000e+00   0.000000e+00  2.170901e-186   6.704622e-14
217  1085.0  0.251  132.806957  0.251000  132.806957  0.251000  132.806957  0.251000  132.806957  0.471778   153.776539   0.0   0.000000e+00   0.000000e+00  1.261003e-192   3.472789e-14
218  1090.0  0.251  132.081236  0.251000  132.081236  0.251000  132.081236  0.251000  132.081236  0.471768   152.456992   0.0   0.000000e+00   0.000000e+00  7.313701e-199   1.788996e-14
219  1095.0  0.251  131.355515  0.251000  131.355515  0.251000  131.355515  0.251000  131.355515  0.471758   151.137415   0.0   0.000000e+00   0.000000e+00  4.237292e-205   9.165490e-15
220  1100.0  0.251  130.629794  0.251000  130.629794  0.251000  130.629794  0.251000  130.629794  0.471748   149.817807   0.0   0.000000e+00   0.000000e+00  2.453816e-211   4.669871e-15
221  1105.0  0.251  129.904073  0.251000  129.904073  0.251000  129.904073  0.251000  129.904073  0.471737   148.498168   0.0   0.000000e+00   0.000000e+00  1.421248e-217   2.366146e-15
222  1110.0  0.251  129.178352  0.251000  129.178352  0.251000  129.178352  0.251000  129.178352  0.471727   147.178498   0.0   0.000000e+00   0.000000e+00  8.237023e-224   1.192198e-15
223  1115.0  0.251  128.452631  0.251000  128.452631  0.251000  128.452631  0.251000  128.452631  0.471716   145.858797   0.0   0.000000e+00   0.000000e+00  4.777839e-230   5.973171e-16
224  1120.0  0.251  127.726909  0.251000  127.726909  0.251000  127.726909  0.251000  127.726909  0.471706   144.539063   0.0   0.000000e+00   0.000000e+00  2.773499e-236   2.975690e-16
225  1125.0  0.251  127.001188  0.251000  127.001188  0.251000  127.001188  0.251000  127.001188  0.471695   143.219298   0.0   0.000000e+00   0.000000e+00  1.610833e-242   1.473905e-16
226  1130.0  0.251  126.275467  0.251000  126.275467  0.251000  126.275467  0.251000  126.275467  0.471684   141.899500   0.0   0.000000e+00   0.000000e+00  9.357329e-249   7.258032e-17
227  1135.0  0.251  125.549746  0.251000  125.549746  0.251000  125.549746  0.251000  125.549746  0.471673   140.579669   0.0   0.000000e+00   0.000000e+00  5.434937e-255   3.553036e-17
228  1140.0  0.251  124.824025  0.251000  124.824025  0.251000  124.824025  0.251000  124.824025  0.471662   139.259805   0.0   0.000000e+00   0.000000e+00  3.155617e-261   1.728899e-17
229  1145.0  0.251  124.098304  0.251000  124.098304  0.251000  124.098304  0.251000  124.098304  0.471651   137.939908   0.0   0.000000e+00   0.000000e+00  1.831416e-267   8.361429e-18
230  1150.0  0.251  123.372583  0.251000  123.372583  0.251000  123.372583  0.251000  123.372583  0.471639   136.619977   0.0   0.000000e+00   0.000000e+00  1.062490e-273   4.018605e-18
231  1155.0  0.251  122.646862  0.251000  122.646862  0.251000  122.646862  0.251000  122.646862  0.471628   135.300012   0.0   0.000000e+00   0.000000e+00  6.162532e-280   1.919059e-18
232  1160.0  0.251  121.921141  0.251000  121.921141  0.251000  121.921141  0.251000  121.921141  0.471616   133.980013   0.0   0.000000e+00   0.000000e+00  3.574107e-286   9.104203e-19
233  1165.0  0.251  121.195420  0.251000  121.195420  0.251000  121.195420  0.251000  121.195420  0.471605   132.659979   0.0   0.000000e+00   0.000000e+00  2.073094e-292   4.289882e-19
234  1170.0  0.251  120.469699  0.251000  120.469699  0.251000  120.469699  0.251000  120.469699  0.471593   131.339909   0.0   0.000000e+00   0.000000e+00  1.202701e-298   2.007201e-19
235  1175.0  0.251  119.743978  0.251000  119.743978  0.251000  119.743978  0.251000  119.743978  0.471581   130.019805   0.0   0.000000e+00   0.000000e+00  6.979047e-305   9.322881e-20
236  1180.0  0.251  119.018257  0.251000  119.018257  0.251000  119.018257  0.251000  119.018257  0.471569   128.699664   0.0   0.000000e+00   0.000000e+00  4.050595e-311   4.297040e-20
237  1185.0  0.251  118.292536  0.251000  118.292536  0.251000  118.292536  0.251000  118.292536  0.471557   127.379486   0.0   0.000000e+00   0.000000e+00  2.351205e-317   1.964545e-20
238  1190.0  0.251  117.566814  0.251000  117.566814  0.251000  117.566814  0.251000  117.566814  0.471544   126.059272   0.0   0.000000e+00   0.000000e+00   0.000000e+00   8.904309e-21
239  1195.0  0.251  116.841093  0.251000  116.841093  0.251000  116.841093  0.251000  116.841093  0.471531   124.739019   0.0   0.000000e+00   0.000000e+00   0.000000e+00   3.998543e-21
240  1200.0  0.251  116.115372  0.251000  116.115372  0.251000  116.115372  0.251000  116.115372  0.471517   123.418725   0.0   0.000000e+00   0.000000e+00   0.000000e+00   1.777513e-21
241  1205.0  0.251  115.389651  0.251000  115.389651  0.251000  115.389651  0.251000  115.389651  0.471501   122.098387   0.0   0.000000e+00   0.000000e+00   0.000000e+00   7.814155e-22
242  1210.0  0.251  114.663930  0.251000  114.663930  0.251000  114.663930  0.251000  114.663930  0.471480   120.777992   0.0   0.000000e+00   0.000000e+00   0.000000e+00   3.392534e-22
243  1215.0  0.251  113.938209  0.251000  113.938209  0.251000  113.938209  0.251000  113.938209  0.471447   119.457516   0.0   0.000000e+00   0.000000e+00   0.000000e+00   1.451987e-22
244  1220.0  0.251  113.212488  0.251000  113.212488  0.251000  113.212488  0.251000  113.212488  0.471384   118.136894   0.0   0.000000e+00   0.000000e+00   0.000000e+00   6.111406e-23
245  1225.0  0.251  112.486767  0.251000  112.486767  0.251000  112.486767  0.251000  112.486767  0.471251   116.815975   0.0   0.000000e+00   0.000000e+00   0.000000e+00   2.521035e-23
246  1230.0  0.251  111.761046  0.251000  111.761046  0.251000  111.761046  0.251000  111.761046  0.470943   115.494387   0.0   0.000000e+00   0.000000e+00   0.000000e+00   1.014204e-23
247  1235.0  0.251  111.035325  0.251000  111.035325  0.251000  111.035325  0.251000  111.035325  0.470207   114.171226   0.0   0.000000e+00   0.000000e+00   0.000000e+00   3.949259e-24
248  1240.0  0.251  110.309604  0.251000  110.309604  0.251000  110.309604  0.251000  110.309604  0.468401   112.844306   0.0   0.000000e+00   0.000000e+00   0.000000e+00   1.470654e-24
249  1245.0  0.251  109.583883  0.251000  109.583883  0.251000  109.583883  0.251000  109.583883  0.463829   111.508429   0.0   0.000000e+00   0.000000e+00   0.000000e+00   5.128676e-25
250  1250.0  0.251  108.858162  0.251000  108.858162  0.251000  108.858162  0.251000  108.858162  0.451536   110.152514   0.0   0.000000e+00   0.000000e+00   0.000000e+00   1.606968e-25
251  1255.0  0.251  108.132440  0.251000  108.132440  0.251000  108.132440  0.251000  108.132440  0.414594   108.775417   0.0   0.000000e+00   0.000000e+00   0.000000e+00   4.070021e-26
252  1260.0  0.251  107.406719  0.251000  107.406719  0.251000  107.406719  0.251000  107.406719  0.318546   107.569815   0.0   0.000000e+00   0.000000e+00   0.000000e+00   5.335553e-27
253  1265.0  0.251  106.680998  0.251000  106.680998  0.251000  106.680998  0.251000  106.680998  0.254431   106.687321   0.0   0.000000e+00   0.000000e+00   0.000000e+00   4.393467e-29
254  1270.0  0.251  105.955277  0.251000  105.955277  0.251000  105.955277  0.251000  105.955277  0.251006   105.955287   0.0   0.000000e+00   0.000000e+00   0.000000e+00   4.875643e-34
255  1275.0  0.251  105.229556  0.251000  105.229556  0.251000  105.229556  0.251000  105.229556  0.251000   105.229556   0.0   0.000000e+00   0.000000e+00   0.000000e+00   2.716768e-40
256  1280.0  0.251  104.503835  0.251000  104.503835  0.251000  104.503835  0.251000  104.503835  0.251000   104.503835   0.0   0.000000e+00   0.000000e+00   0.000000e+00   1.519122e-46
257  1285.0  0.251  103.778114  0.251000  103.778114  0.251000  103.778114  0.251000  103.778114  0.251000   103.778114   0.0   0.000000e+00   0.000000e+00   0.000000e+00   8.684882e-53
258  1290.0  0.251  103.052393  0.251000  103.052393  0.251000  103.052393  0.251000  103.052393  0.251000   103.052393   0.0   0.000000e+00   0.000000e+00   0.000000e+00   5.074360e-59
259  1295.0  0.251  102.326672  0.251000  102.326672  0.251000  102.326672  0.251000  102.326672  0.251000   102.326672   0.0   0.000000e+00   0.000000e+00   0.000000e+00   3.009054e-65
260  1300.0  0.251  101.600951  0.251000  101.600951  0.251000  101.600951  0.251000  101.600951  0.251000   101.600951   0.0   0.000000e+00   0.000000e+00   0.000000e+00   1.793489e-71
261  1305.0  0.251  100.875230  0.251000  100.875230  0.251000  100.875230  0.251000  100.875230  0.251000   100.875230   0.0   0.000000e+00   0.000000e+00   0.000000e+00   1.065118e-77
262  1310.0  0.251  100.149509  0.251000  100.149509  0.251000  100.149509  0.251000  100.149509  0.251000   100.149509   0.0   0.000000e+00   0.000000e+00   0.000000e+00   6.267323e-84
263  1315.0  0.251   99.423788  0.251000   99.423788  0.251000   99.423788  0.251000   99.423788  0.251000    99.423788   0.0   0.000000e+00   0.000000e+00   0.000000e+00   3.646495e-90
264  1320.0  0.251   98.698066  0.251000   98.698066  0.251000   98.698066  0.251000   98.698066  0.251000    98.698066   0.0   0.000000e+00   0.000000e+00   0.000000e+00   2.100264e-96
265  1325.0  0.251   97.972345  0.251000   97.972345  0.251000   97.972345  0.251000   97.972345  0.251000    97.972345   0.0   0.000000e+00   0.000000e+00   0.000000e+00  1.201561e-102
266  1330.0  0.251   97.246624  0.251000   97.246624  0.251000   97.246624  0.251000   97.246624  0.251000    97.246624   0.0   0.000000e+00   0.000000e+00   0.000000e+00  6.858508e-109
267  1335.0  0.251   96.520903  0.251000   96.520903  0.251000   96.520903  0.251000   96.520903  0.251000    96.520903   0.0   0.000000e+00   0.000000e+00   0.000000e+00  3.922756e-115
268  1340.0  0.251   95.795182  0.251000   95.795182  0.251000   95.795182  0.251000   95.795182  0.251000    95.795182   0.0   0.000000e+00   0.000000e+00   0.000000e+00  2.254967e-121
269  1345.0  0.251   95.069461  0.251000   95.069461  0.251000   95.069461  0.251000   95.069461  0.251000    95.069461   0.0   0.000000e+00   0.000000e+00   0.000000e+00  1.304209e-127
270  1350.0  0.251   94.343740  0.251000   94.343740  0.251000   94.343740  0.251000   94.343740  0.251000    94.343740   0.0   0.000000e+00   0.000000e+00   0.000000e+00  7.583210e-134
271  1355.0  0.251   93.618019  0.251000   93.618019  0.251000   93.618019  0.251000   93.618019  0.251000    93.618019   0.0   0.000000e+00   0.000000e+00   0.000000e+00  4.423194e-140
272  1360.0  0.251   92.892298  0.251000   92.892298  0.251000   92.892298  0.251000   92.892298  0.251000    92.892298   0.0   0.000000e+00   0.000000e+00   0.000000e+00  2.581637e-146
273  1365.0  0.251   92.166577  0.251000   92.166577  0.251000   92.166577  0.251000   92.166577  0.251000    92.166577   0.0   0.000000e+00   0.000000e+00   0.000000e+00  1.504509e-152
274  1370.0  0.251   91.440856  0.251000   91.440856  0.251000   91.440856  0.251000   91.440856  0.251000    91.440856   0.0   0.000000e+00   0.000000e+00   0.000000e+00  8.743230e-159
275  1375.0  0.251   90.715135  0.251000   90.715135  0.251000   90.715135  0.251000   90.715135  0.251000    90.715135   0.0   0.000000e+00   0.000000e+00   0.000000e+00  5.065227e-165
276  1380.0  0.251   89.989414  0.251000   89.989414  0.251000   89.989414  0.251000   89.989414  0.251000    89.989414   0.0   0.000000e+00   0.000000e+00   0.000000e+00  2.926991e-171
277  1385.0  0.251   89.263692  0.251000   89.263692  0.251000   89.263692  0.251000   89.263692  0.251000    89.263692   0.0   0.000000e+00   0.000000e+00   0.000000e+00  1.688972e-177
278  1390.0  0.251   88.537971  0.251000   88.537971  0.251000   88.537971  0.251000   88.537971  0.251000    88.537971   0.0   0.000000e+00   0.000000e+00   0.000000e+00  9.744392e-184
279  1395.0  0.251   87.812250  0.251000   87.812250  0.251000   87.812250  0.251000   87.812250  0.251000    87.812250   0.0   0.000000e+00   0.000000e+00   0.000000e+00  5.627081e-190
280  1400.0  0.251   87.086529  0.251000   87.086529  0.251000   87.086529  0.251000   87.086529  0.251000    87.086529   0.0   0.000000e+00   0.000000e+00   0.000000e+00  3.254454e-196
281  1405.0  0.251   86.360808  0.251000   86.360808  0.251000   86.360808  0.251000   86.360808  0.251000    86.360808   0.0   0.000000e+00   0.000000e+00   0.000000e+00  1.885294e-202
282  1410.0  0.251   85.635087  0.251000   85.635087  0.251000   85.635087  0.251000   85.635087  0.251000    85.635087   0.0   0.000000e+00   0.000000e+00   0.000000e+00  1.093523e-208
283  1415.0  0.251   84.909366  0.251000   84.909366  0.251000   84.909366  0.251000   84.909366  0.251000    84.909366   0.0   0.000000e+00   0.000000e+00   0.000000e+00  6.346771e-215
284  1420.0  0.251   84.183645  0.251000   84.183645  0.251000   84.183645  0.251000   84.183645  0.251000    84.183645   0.0   0.000000e+00   0.000000e+00   0.000000e+00  3.683521e-221
285  1425.0  0.251   83.457924  0.251000   83.457924  0.251000   83.457924  0.251000   83.457924  0.251000    83.457924   0.0   0.000000e+00   0.000000e+00   0.000000e+00  2.136644e-227
286  1430.0  0.251   82.732203  0.251000   82.732203  0.251000   82.732203  0.251000   82.732203  0.251000    82.732203   0.0   0.000000e+00   0.000000e+00   0.000000e+00  1.238350e-233
287  1435.0  0.251   82.006482  0.251000   82.006482  0.251000   82.006482  0.251000   82.006482  0.251000    82.006482   0.0   0.000000e+00   0.000000e+00   0.000000e+00  7.171295e-240
288  1440.0  0.251   81.280761  0.251000   81.280761  0.251000   81.280761  0.251000   81.280761  0.251000    81.280761   0.0   0.000000e+00   0.000000e+00   0.000000e+00  4.150399e-246
289  1445.0  0.251   80.555040  0.251000   80.555040  0.251000   80.555040  0.251000   80.555040  0.251000    80.555040   0.0   0.000000e+00   0.000000e+00   0.000000e+00  2.401405e-252
290  1450.0  0.251   79.829318  0.251000   79.829318  0.251000   79.829318  0.251000   79.829318  0.251000    79.829318   0.0   0.000000e+00   0.000000e+00   0.000000e+00  1.389543e-258
291  1455.0  0.251   79.103597  0.251000   79.103597  0.251000   79.103597  0.251000   79.103597  0.251000    79.103597   0.0   0.000000e+00   0.000000e+00   0.000000e+00  8.043029e-265
292  1460.0  0.251   78.377876  0.251000   78.377876  0.251000   78.377876  0.251000   78.377876  0.251000    78.377876   0.0   0.000000e+00   0.000000e+00   0.000000e+00  4.657578e-271
293  1465.0  0.251   77.652155  0.251000   77.652155  0.251000   77.652155  0.251000   77.652155  0.251000    77.652155   0.0   0.000000e+00   0.000000e+00   0.000000e+00  2.698258e-277
294  1470.0  0.251   76.926434  0.251000   76.926434  0.251000   76.926434  0.251000   76.926434  0.251000    76.926434   0.0   0.000000e+00   0.000000e+00   0.000000e+00  1.563628e-283
295  1475.0  0.251   76.200713  0.251000   76.200713  0.251000   76.200713  0.251000   76.200713  0.251000    76.200713   0.0   0.000000e+00   0.000000e+00   0.000000e+00  9.062164e-290
296  1480.0  0.251   75.474992  0.251000   75.474992  0.251000   75.474992  0.251000   75.474992  0.251000    75.474992   0.0   0.000000e+00   0.000000e+00   0.000000e+00  5.251745e-296
297  1485.0  0.251   74.749271  0.251000   74.749271  0.251000   74.749271  0.251000   74.749271  0.251000    74.749271   0.0   0.000000e+00   0.000000e+00   0.000000e+00  3.042957e-302
298  1490.0  0.251   74.023550  0.251000   74.023550  0.251000   74.023550  0.251000   74.023550  0.251000    74.023550   0.0   0.000000e+00   0.000000e+00   0.000000e+00  1.762738e-308
299  1495.0  0.251   73.297829  0.251000   73.297829  0.251000   73.297829  0.251000   73.297829  0.251000    73.297829   0.0   0.000000e+00   0.000000e+00   0.000000e+00  1.020915e-314
300  1500.0  0.251   72.572108  0.251000   72.572108  0.251000   72.572108  0.251000   72.572108  0.251000    72.572108   0.0   0.000000e+00   0.000000e+00   0.000000e+00  5.884322e-321
301  1505.0  0.251   71.846387  0.251000   71.846387  0.251000   71.846387  0.251000   71.846387  0.251000    71.846387   0.0   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
